"","date","NUM_COLLISIONS","no_v","one_v","two_v","three_v","four_v","five_v","year","mo","da","rain_drizzle","snow_ice_pellets","hail","thunder","wdsp","visib","prcp","temp"
"1244","2015-11-26",383,0,39,311,22,8,3,2015,11,26,0,0,0,0,10.8,10,0,50.1
"1245","2015-11-27",480,1,62,382,27,6,2,2015,11,27,0,0,0,0,7.5,9.8,0,52.6
"1246","2015-11-28",508,2,61,406,28,7,4,2015,11,28,0,0,0,0,9.4,9.1,0,54.5
"1247","2015-11-29",453,2,34,380,29,6,2,2015,11,29,0,0,0,0,9.4,9.6,0,46.1
"1248","2015-11-30",611,4,71,505,25,6,0,2015,11,30,0,0,0,0,11.3,10,0,40.5
"1249","2015-12-01",746,5,119,578,34,9,1,2015,12,1,1,0,0,0,7.9,9.3,0,40.1
"1250","2015-12-02",655,5,107,508,29,4,2,2015,12,2,1,0,0,0,9.1,2.3,0.65,53.6
"1251","2015-12-03",623,0,64,524,28,6,1,2015,12,3,1,0,0,0,13,6.4,0.11,53.5
"1252","2015-12-04",680,2,83,559,30,5,1,2015,12,4,0,0,0,0,10.9,10,0.03,45.6
"1253","2015-12-05",629,2,76,502,37,12,0,2015,12,5,0,0,0,0,6.1,10,0,45.6
"1254","2015-12-06",485,1,64,388,22,9,1,2015,12,6,0,0,0,0,6.2,8.5,0,45.4
"1255","2015-12-07",668,1,86,548,24,6,3,2015,12,7,0,0,0,0,9.2,8,0,50.8
"1256","2015-12-08",618,2,61,514,33,6,2,2015,12,8,1,0,0,0,11.3,7.8,0,47.4
"1257","2015-12-09",575,2,62,479,24,5,3,2015,12,9,0,0,0,0,8.7,10,0.3,43.7
"1258","2015-12-10",668,2,75,549,35,6,1,2015,12,10,1,0,0,0,9.3,9,0.02,51.1
"1259","2015-12-11",694,3,64,594,27,4,2,2015,12,11,0,0,0,0,5.8,6.1,0,52.2
"1260","2015-12-12",578,3,62,471,34,4,4,2015,12,12,0,0,0,0,9.8,8.1,0,55
"1261","2015-12-13",549,3,60,456,27,2,1,2015,12,13,0,0,0,0,7.5,8.1,0,53.6
"1262","2015-12-14",637,2,96,510,24,3,2,2015,12,14,1,0,0,0,7.9,6.7,0,52.6
"1263","2015-12-15",755,4,112,598,29,8,4,2015,12,15,1,0,0,0,15,5.9,0.69,58
"1264","2015-12-16",673,2,88,550,28,5,0,2015,12,16,0,0,0,0,12.3,10,0.35,46.5
"1265","2015-12-17",745,1,133,581,27,1,2,2015,12,17,1,0,0,0,9.7,8.8,0,48.9
"1266","2015-12-18",767,4,81,639,36,5,2,2015,12,18,1,0,0,0,11.3,2.4,0.64,54.2
"1267","2015-12-19",624,3,66,511,33,11,0,2015,12,19,0,0,0,0,16.7,10,0.14,42.1
"1268","2015-12-20",500,1,45,417,27,3,7,2015,12,20,0,0,0,0,14,10,0,38.5
"1269","2015-12-21",612,6,59,511,29,5,2,2015,12,21,0,0,0,0,14.3,9.4,0,49.5
"1270","2015-12-22",699,2,70,574,46,7,0,2015,12,22,1,0,0,0,11.3,4.4,0,54.8
"1271","2015-12-23",805,3,134,634,24,7,3,2015,12,23,1,0,0,0,8.3,3.9,0.13,53.5
"1272","2015-12-24",603,2,87,481,23,9,1,2015,12,24,1,0,0,0,15.6,2.1,0.81,57.7
"1273","2015-12-25",321,0,41,247,26,4,3,2015,12,25,0,0,0,0,4.4,4,0.37,56.1
"1274","2015-12-26",395,1,39,326,22,5,2,2015,12,26,1,0,0,0,11.3,8.9,0.07,51.4
"1275","2015-12-27",518,1,59,404,39,10,5,2015,12,27,1,0,0,0,13.1,4.5,0.03,52.9
"1276","2015-12-28",490,1,56,403,24,5,1,2015,12,28,1,0,0,0,18.5,9.3,0.1,40.9
"1277","2015-12-29",533,2,89,421,15,5,1,2015,12,29,1,0,0,0,15.6,6.1,0.13,42.8
"1278","2015-12-30",501,4,64,407,20,4,2,2015,12,30,0,0,0,0,8.8,9.4,0.58,44.8
"1279","2015-12-31",527,2,63,436,18,7,1,2015,12,31,1,0,0,0,11,9.5,0,46.5
"1280","2016-01-01",393,0,47,305,22,15,4,2016,1,1,1,0,0,0,10.2,9.8,0.43,41.2
"1281","2016-01-02",422,0,42,356,20,4,0,2016,1,2,0,0,0,0,12.5,10,0.03,37.7
"1282","2016-01-03",432,2,57,342,18,8,5,2016,1,3,0,0,0,0,15.5,10,0,44.4
"1283","2016-01-04",601,5,86,475,27,5,3,2016,1,4,0,0,0,0,13.5,10,0,38.2
"1284","2016-01-05",640,6,73,530,25,4,2,2016,1,5,0,1,0,0,20.3,7.9,0,27.7
"1285","2016-01-06",625,5,76,512,26,5,1,2016,1,6,0,0,0,0,8.3,10,0,33.5
"1286","2016-01-07",542,1,63,443,23,7,5,2016,1,7,0,0,0,0,6.8,10,0,40.5
"1287","2016-01-08",602,1,84,484,26,5,2,2016,1,8,0,0,0,0,11.8,9.9,0,41.3
"1288","2016-01-09",554,4,62,443,35,5,5,2016,1,9,0,0,0,0,9.3,10,0,45.9
"1289","2016-01-10",462,0,73,360,20,8,1,2016,1,10,1,0,0,0,16.2,4.9,0,51.3
"1290","2016-01-11",680,1,91,553,29,4,2,2016,1,11,1,0,0,0,17.5,8.4,2.17,43.2
"1291","2016-01-12",637,2,84,512,30,7,2,2016,1,12,0,0,0,0,7.9,10,0,33
"1292","2016-01-13",605,6,72,486,33,6,2,2016,1,13,1,1,0,0,18,9.6,0.13,32.9
"1293","2016-01-14",597,1,90,462,35,7,2,2016,1,14,0,1,0,0,11.4,8.1,0.01,28.9
"1294","2016-01-15",722,4,71,598,40,6,3,2016,1,15,0,0,0,0,7.2,10,0,36.5
"1295","2016-01-16",563,0,71,449,32,8,3,2016,1,16,1,0,0,0,15.7,7.3,1.3,45.7
"1296","2016-01-17",451,1,76,333,33,4,4,2016,1,17,1,0,0,0,7.7,9.2,0.77,40.2
"1297","2016-01-18",481,4,68,374,32,2,1,2016,1,18,1,1,0,0,15.3,8.8,0.45,34.4
"1298","2016-01-19",662,4,93,532,29,3,1,2016,1,19,0,0,0,0,21.7,10,0.02,25.5
"1299","2016-01-20",623,4,71,513,29,4,2,2016,1,20,0,0,0,0,18.9,10,0,29.4
"1300","2016-01-21",666,6,73,548,32,6,1,2016,1,21,0,0,0,0,14.5,10,0,30.9
"1301","2016-01-22",702,5,97,566,27,5,2,2016,1,22,0,0,0,0,13.1,10,0,28
"1302","2016-01-23",402,1,59,304,29,6,3,2016,1,23,0,1,0,0,17.5,6.1,0,34.6
"1303","2016-01-24",517,2,59,439,13,2,2,2016,1,24,0,1,0,0,25.6,6.3,0.37,34.5
"1304","2016-01-25",658,3,80,551,23,1,0,2016,1,25,0,0,0,0,6.5,10,0.02,33.5
"1305","2016-01-26",734,4,92,613,21,4,0,2016,1,26,0,0,0,0,11.1,9.1,0,42.2
"1306","2016-01-27",670,3,88,544,30,4,1,2016,1,27,1,0,0,0,9.4,7.5,0,43
"1307","2016-01-28",681,1,83,569,21,5,2,2016,1,28,0,0,0,0,4.3,10,0.09,35
"1308","2016-01-29",645,1,80,533,22,5,4,2016,1,29,0,0,0,0,5.9,10,0,41.3
"1309","2016-01-30",596,1,81,479,28,5,2,2016,1,30,0,0,0,0,11.6,10,0,37.8
"1310","2016-01-31",532,5,61,429,24,9,4,2016,1,31,0,0,0,0,12.5,8.6,0,45
"1311","2016-02-01",716,5,91,579,34,5,2,2016,2,1,1,0,0,0,11.8,6.9,0,47.6
"1312","2016-02-02",711,4,92,584,23,8,0,2016,2,2,1,0,0,0,6.5,10,0.07,43.2
"1313","2016-02-03",579,5,102,454,17,0,1,2016,2,3,0,0,0,0,11.9,9.5,0,42.6
"1314","2016-02-04",609,3,81,492,26,5,2,2016,2,4,1,0,0,0,13,3.1,0.75,51.6
"1315","2016-02-05",607,4,109,459,26,4,5,2016,2,5,1,1,1,1,17.9,3.5,1.44,40.8
"1316","2016-02-06",553,1,61,456,23,10,2,2016,2,6,0,1,0,0,12.1,9.9,1.05,32.3
"1317","2016-02-07",423,2,52,335,30,4,0,2016,2,7,0,0,0,0,6.7,10,0,38.7
"1318","2016-02-08",501,1,62,400,31,5,2,2016,2,8,1,1,0,0,25.8,3.8,0.15,36.4
"1319","2016-02-09",571,0,79,464,26,2,0,2016,2,9,0,1,0,0,11.5,8.1,0.06,33.1
"1320","2016-02-10",537,0,71,437,22,6,1,2016,2,10,1,1,0,0,4.2,9.1,0,33.5
"1321","2016-02-11",622,2,99,493,24,2,2,2016,2,11,0,1,0,0,11.2,9.5,0.01,31.5
"1322","2016-02-12",628,3,82,502,33,5,3,2016,2,12,0,0,0,0,14,10,0,19.3
"1323","2016-02-13",480,0,52,397,19,5,7,2016,2,13,0,1,0,0,12.2,7.4,0,23.5
"1324","2016-02-14",309,0,33,249,22,4,1,2016,2,14,0,0,0,0,16.3,8.5,0,5.8
"1325","2016-02-15",291,1,37,225,19,6,3,2016,2,15,0,1,0,0,6,9.3,0,18.6
"1326","2016-02-16",615,1,96,483,30,4,1,2016,2,16,1,0,0,0,18.5,4.8,0.02,44.5
"1327","2016-02-17",525,1,64,436,19,5,0,2016,2,17,1,0,0,0,12,6.2,1.02,41.5
"1328","2016-02-18",592,3,71,490,21,3,4,2016,2,18,0,0,0,0,12.5,10,0,36
"1329","2016-02-19",532,6,58,432,26,9,1,2016,2,19,0,0,0,0,10.7,10,0,34.7
"1330","2016-02-20",555,3,59,450,34,6,3,2016,2,20,1,0,0,0,12.5,8.8,0.03,42.8
"1331","2016-02-21",481,2,65,380,27,5,2,2016,2,21,0,0,0,0,11.2,8.4,0,46.8
"1332","2016-02-22",615,1,78,494,36,1,5,2016,2,22,1,0,0,0,9.2,10,0.07,41.8
"1333","2016-02-23",623,3,101,487,26,4,2,2016,2,23,0,0,0,0,9.9,10,0.04,36.5
"1334","2016-02-24",660,5,111,506,29,6,3,2016,2,24,1,0,0,0,12.7,6,0.03,46.9
"1335","2016-02-25",663,4,92,527,30,7,3,2016,2,25,1,0,0,1,20.9,4.2,0.18,51
"1336","2016-02-26",476,2,56,384,28,6,0,2016,2,26,0,0,0,0,20.8,9.5,0.04,40.2
"1337","2016-02-27",388,0,48,308,24,5,3,2016,2,27,0,0,0,0,11.6,10,0,30.7
"1338","2016-02-28",509,1,53,417,26,5,7,2016,2,28,0,0,0,0,16.6,10,0,42.8
"1339","2016-02-29",616,5,62,518,24,7,0,2016,2,29,0,0,0,0,17,7.2,0,47.8
"1340","2016-03-01",662,6,74,553,26,3,0,2016,3,1,1,0,0,0,12.1,9.3,0,43.2
"1341","2016-03-02",653,2,70,551,26,3,1,2016,3,2,1,0,0,0,18.2,6.8,0.15,45.7
"1342","2016-03-03",625,2,80,512,20,9,2,2016,3,3,0,0,0,0,12.2,10,0.14,29.9
"1343","2016-03-04",685,1,81,559,29,13,2,2016,3,4,1,1,0,0,8.5,6.9,0,33.9
"1344","2016-03-05",601,1,78,483,27,9,3,2016,3,5,1,1,0,0,20.8,9.1,0.37,34.8
"1345","2016-03-06",500,3,65,394,27,10,1,2016,3,6,0,0,0,0,3.1,10,0,33.2
"1346","2016-03-07",571,0,65,478,22,4,2,2016,3,7,0,0,0,0,9,9.9,0,36.8
"1347","2016-03-08",632,5,79,506,38,3,1,2016,3,8,0,0,0,0,8.5,8.8,0,44.4
"1348","2016-03-09",660,5,67,539,41,6,2,2016,3,9,0,0,0,0,9.4,8,0,46.4
"1349","2016-03-10",629,1,77,514,25,8,4,2016,3,10,0,0,0,0,10.9,7.6,0,49.6
"1350","2016-03-11",672,5,74,553,34,3,3,2016,3,11,1,0,0,0,10.1,7.6,0.15,46.8
"1351","2016-03-12",625,5,70,517,26,6,1,2016,3,12,1,1,0,0,6.6,8.8,0.02,41.2
"1352","2016-03-13",435,0,58,342,30,5,0,2016,3,13,0,0,0,0,11.8,10,0,50.1
"1353","2016-03-14",640,3,123,485,24,5,0,2016,3,14,1,0,0,0,12.3,9.5,0,43.8
"1354","2016-03-15",608,3,98,478,22,5,2,2016,3,15,1,0,0,0,17.3,3.4,0.57,48.3
"1355","2016-03-16",629,4,94,505,20,5,1,2016,3,16,0,0,0,0,15.7,7.7,0.18,45.2
"1356","2016-03-17",612,2,93,478,35,2,2,2016,3,17,1,0,0,0,8.5,5.9,0.01,45.4
"1357","2016-03-18",644,5,91,520,25,3,0,2016,3,18,0,0,0,0,12.3,9.9,0,47
"1358","2016-03-19",540,1,86,417,28,7,1,2016,3,19,0,0,0,0,10,10,0,40
"1359","2016-03-20",479,2,91,347,28,7,4,2016,3,20,0,0,0,0,11.3,10,0,37.2
"1360","2016-03-21",617,3,95,481,29,8,1,2016,3,21,1,1,0,0,16,7.3,0.35,37.4
"1361","2016-03-22",628,4,105,483,27,8,1,2016,3,22,0,0,0,0,16,10,0.01,40.8
"1362","2016-03-23",621,2,87,497,29,6,0,2016,3,23,0,0,0,0,13.5,8.5,0,48.6
"1363","2016-03-24",635,2,87,501,35,5,5,2016,3,24,0,0,0,0,11.3,9.6,0,45.1
"1364","2016-03-25",546,0,86,424,28,5,3,2016,3,25,1,0,0,1,10.8,2.7,0,50.8
"1365","2016-03-26",530,3,78,406,36,4,3,2016,3,26,1,0,0,0,15.1,9.3,0.9,44.8
"1366","2016-03-27",459,4,66,350,34,4,1,2016,3,27,0,0,0,0,5.4,9.8,0,40
"1367","2016-03-28",658,2,123,491,35,6,1,2016,3,28,1,0,0,0,11.8,5.9,0.02,45.1
"1368","2016-03-29",683,5,93,542,38,2,3,2016,3,29,0,0,0,0,19.6,9.7,0.44,48.6
"1369","2016-03-30",650,2,88,528,26,5,1,2016,3,30,0,0,0,0,13.2,10,0,43.4
"1370","2016-03-31",652,5,101,517,24,4,1,2016,3,31,0,0,0,0,13.1,8.7,0,51
"1371","2016-04-01",702,1,90,564,30,13,4,2016,4,1,1,0,0,0,18.2,2.2,0.01,54.8
"1372","2016-04-02",597,1,119,438,29,9,1,2016,4,2,1,0,0,0,8.5,5,0.79,50.4
"1373","2016-04-03",585,8,145,390,36,5,1,2016,4,3,1,1,0,0,17.5,8.3,1.12,41.7
"1374","2016-04-04",683,1,105,538,30,7,2,2016,4,4,1,1,0,0,10.3,8.2,0.07,36.5
"1375","2016-04-05",672,1,102,528,36,4,1,2016,4,5,1,1,0,0,19.5,9.8,0,35.1
"1376","2016-04-06",628,1,92,502,24,7,2,2016,4,6,0,0,0,0,10.7,10,0,37
"1377","2016-04-07",630,2,102,486,27,11,2,2016,4,7,1,0,0,0,21.9,7.6,0,50.9
"1378","2016-04-08",696,4,80,562,41,8,1,2016,4,8,1,0,0,0,15.9,7.3,0.44,49.7
"1379","2016-04-09",557,2,83,429,30,11,2,2016,4,9,0,0,0,0,9.7,10,0,41.8
"1380","2016-04-10",499,2,66,400,22,6,3,2016,4,10,0,0,0,0,15.7,10,0,40.6
"1381","2016-04-11",624,1,76,499,36,10,2,2016,4,11,0,0,0,0,12.8,9.9,0,47.8
"1382","2016-04-12",638,3,70,523,29,10,3,2016,4,12,1,0,0,0,13.6,6.4,0,52.5
"1383","2016-04-13",700,3,88,569,30,8,2,2016,4,13,1,0,0,0,12.9,9.8,0.13,46.7
"1384","2016-04-14",674,2,84,543,37,7,1,2016,4,14,0,0,0,0,15.8,10,0,44
"1385","2016-04-15",733,3,93,593,37,6,1,2016,4,15,0,0,0,0,17.6,10,0,46.4
"1386","2016-04-16",679,1,104,530,30,10,4,2016,4,16,0,0,0,0,22.9,10,0,44.3
"1387","2016-04-17",568,3,93,423,39,8,2,2016,4,17,0,0,0,0,15.4,10,0,45.8
"1388","2016-04-18",687,4,81,561,27,10,4,2016,4,18,1,0,0,0,6,10,0,49.5
"1389","2016-04-19",732,7,98,593,29,3,2,2016,4,19,1,0,0,0,7.9,9.8,0,46.9
"1390","2016-04-20",697,2,95,550,43,4,3,2016,4,20,0,0,0,0,11.7,10,0.01,47.3
"1391","2016-04-21",694,3,90,551,35,9,6,2016,4,21,0,0,0,0,13.4,10,0,49.6
"1392","2016-04-22",741,4,105,594,30,6,2,2016,4,22,1,0,0,0,10.2,8.7,0,55.4
"1393","2016-04-23",649,5,116,474,44,7,3,2016,4,23,1,0,0,0,9.3,5.6,0.13,53.4
"1394","2016-04-24",448,0,71,345,27,5,0,2016,4,24,0,0,0,0,13.4,10,0.26,49.1
"1395","2016-04-25",488,2,67,400,15,4,0,2016,4,25,0,0,0,0,9.2,10,0,48.4
"1396","2016-04-26",479,2,68,375,24,7,3,2016,4,26,1,0,0,0,9.4,9,0.07,46.8
"1397","2016-04-27",510,2,59,428,14,7,0,2016,4,27,0,0,0,0,7.8,10,0.24,45
"1398","2016-04-28",489,0,75,396,13,4,1,2016,4,28,0,0,0,0,10.1,10,0,47.7
"1399","2016-04-29",517,3,67,416,25,4,2,2016,4,29,1,0,0,0,9.4,10,0,46.1
"1400","2016-04-30",581,2,84,452,34,6,3,2016,4,30,0,0,0,0,8.7,10,0,47.3
"1401","2016-05-01",484,1,75,368,32,6,2,2016,5,1,1,0,0,0,6.1,9.7,0,45.2
"1402","2016-05-02",589,3,105,450,24,3,4,2016,5,2,1,0,0,0,10.6,4.9,0.22,51.3
"1403","2016-05-03",711,0,84,585,33,7,2,2016,5,3,1,0,0,0,9,8.2,0.04,48.2
"1404","2016-05-04",653,2,82,538,23,5,3,2016,5,4,1,0,0,0,12.8,7.9,0.71,47.3
"1405","2016-05-05",626,6,92,497,22,9,0,2016,5,5,1,0,0,0,21.5,5.9,0.52,45.5
"1406","2016-05-06",728,3,101,576,38,7,3,2016,5,6,1,0,0,0,16.5,9.4,0.93,48.5
"1407","2016-05-07",571,2,82,461,17,6,3,2016,5,7,1,0,0,0,8.1,5.1,0,52.5
"1408","2016-05-08",591,5,88,458,23,13,4,2016,5,8,1,0,0,0,9.6,2.9,0,48.5
"1409","2016-05-09",646,2,98,500,36,7,3,2016,5,9,0,0,0,0,13.8,10,0.01,54
"1410","2016-05-10",608,1,86,485,27,5,4,2016,5,10,0,0,0,0,9,10,0,51.9
"1411","2016-05-11",699,2,87,567,31,11,1,2016,5,11,0,0,0,0,7.6,10,0,55.6
"1412","2016-05-12",744,0,99,590,45,8,2,2016,5,12,0,0,0,0,4.4,9.4,0,55.2
"1413","2016-05-13",766,4,96,617,43,4,2,2016,5,13,1,0,0,0,8.3,6.6,0,55.5
"1414","2016-05-14",589,1,88,462,27,9,2,2016,5,14,1,0,0,0,8.1,6.9,0.1,59.4
"1415","2016-05-15",510,1,79,377,40,9,4,2016,5,15,1,0,0,0,16.3,8.9,0.09,55.7
"1416","2016-05-16",742,2,116,582,33,9,0,2016,5,16,0,0,0,0,19.8,10,0,50.8
"1417","2016-05-17",624,0,78,509,31,4,2,2016,5,17,0,0,0,0,11.9,10,0,55
"1418","2016-05-18",676,2,73,569,29,2,1,2016,5,18,1,0,0,0,11,10,0.06,55.5
"1419","2016-05-19",694,1,82,571,35,4,1,2016,5,19,1,0,0,0,6.7,10,0.05,53.9
"1420","2016-05-20",782,1,90,649,35,4,3,2016,5,20,0,0,0,0,6.6,10,0,56.4
"1421","2016-05-21",568,2,77,447,34,6,2,2016,5,21,1,0,0,0,6.5,9.7,0,55.7
"1422","2016-05-22",571,1,96,435,28,7,4,2016,5,22,1,0,0,0,14.2,9,0.07,56.3
"1423","2016-05-23",652,3,97,512,33,4,3,2016,5,23,0,0,0,0,9.6,10,0.03,59.4
"1424","2016-05-24",695,0,104,543,37,10,1,2016,5,24,1,0,0,0,10.7,4.4,0,54.6
"1425","2016-05-25",733,2,96,588,39,6,2,2016,5,25,1,0,0,0,8.7,7.7,0.01,57.9
"1426","2016-05-26",742,1,82,611,39,7,2,2016,5,26,0,0,0,0,7.7,9.7,0,65.7
"1427","2016-05-27",767,0,93,627,35,8,4,2016,5,27,1,0,0,0,8.2,6.5,0,60
"1428","2016-05-28",627,1,85,492,42,3,4,2016,5,28,1,0,0,0,11.6,9.2,0,62.5
"1429","2016-05-29",566,1,73,442,38,12,0,2016,5,29,0,0,0,0,7.7,10,0,64.6
"1430","2016-05-30",471,1,83,353,28,6,0,2016,5,30,1,0,0,0,9,2,0.01,62.4
"1431","2016-05-31",760,0,91,620,39,9,1,2016,5,31,1,0,0,0,10.1,4.9,0.03,62.8
"1432","2016-06-01",772,1,79,644,33,11,4,2016,6,1,1,0,0,0,9.1,7.6,0.05,64
"1433","2016-06-02",683,1,75,558,38,9,2,2016,6,2,0,0,0,0,9.3,6.8,0.01,55.7
"1434","2016-06-03",710,2,83,589,28,7,1,2016,6,3,1,0,0,0,6.7,7.8,0,58.4
"1435","2016-06-04",635,5,95,483,36,12,4,2016,6,4,0,0,0,0,5.3,4.2,0,60.2
"1436","2016-06-05",466,0,73,356,30,7,0,2016,6,5,1,0,0,0,10.3,3.4,0,58.4
"1437","2016-06-06",758,3,92,615,33,12,3,2016,6,6,1,0,0,0,12.3,3.9,1.79,62.9
"1438","2016-06-07",709,1,89,579,34,5,1,2016,6,7,0,0,0,0,8.7,3.8,0,61.2
"1439","2016-06-08",763,4,102,600,41,8,8,2016,6,8,0,0,0,0,12.6,8.4,0,61.7
"1440","2016-06-09",686,2,72,573,30,5,4,2016,6,9,1,0,0,0,16.7,10,0.01,59.9
"1441","2016-06-10",818,1,93,669,46,8,1,2016,6,10,0,0,0,0,10.6,10,0,59.2
"1442","2016-06-11",584,3,79,444,49,5,4,2016,6,11,1,0,0,0,9.6,9.8,0,58.1
"1443","2016-06-12",587,3,106,436,30,10,2,2016,6,12,0,0,0,0,12.5,7.3,0.06,66
"1444","2016-06-13",646,2,76,528,31,8,1,2016,6,13,0,0,0,0,13.3,10,0,61.5
"1445","2016-06-14",717,0,81,596,34,4,2,2016,6,14,0,0,0,0,12.9,10,0,62.2
"1446","2016-06-15",739,2,90,606,35,5,1,2016,6,15,0,0,0,0,8.9,10,0,63.7
"1447","2016-06-16",689,3,88,554,35,8,1,2016,6,16,0,0,0,0,6.6,10,0,65.2
"1448","2016-06-17",748,1,78,614,41,10,4,2016,6,17,0,0,0,0,7.4,10,0,63
"1449","2016-06-18",700,0,86,560,43,9,2,2016,6,18,0,0,0,0,7.3,10,0,62.6
"1450","2016-06-19",559,1,74,421,45,14,4,2016,6,19,0,0,0,0,9.8,10,0,59.9
"1451","2016-06-20",745,2,96,599,41,6,1,2016,6,20,0,0,0,0,8.6,10,0,61.4
"1452","2016-06-21",681,2,80,547,46,5,1,2016,6,21,1,0,0,0,12.2,7.4,0.13,63.6
"1453","2016-06-22",751,0,103,601,40,6,1,2016,6,22,0,0,0,0,7.9,7.2,0.09,65.6
"1454","2016-06-23",643,0,88,526,23,5,1,2016,6,23,0,0,0,0,7,8.3,0,63
"1455","2016-06-24",811,0,80,684,41,6,0,2016,6,24,0,0,0,0,7.8,8.8,0,65.3
"1456","2016-06-25",688,3,94,535,41,10,5,2016,6,25,0,0,0,0,8,10,0,62.1
"1457","2016-06-26",582,0,89,450,28,9,6,2016,6,26,0,0,0,0,5.7,10,0,60.8
"1458","2016-06-27",718,2,103,568,35,5,5,2016,6,27,0,0,0,0,9.3,10,0,64.3
"1459","2016-06-28",675,1,98,546,21,9,0,2016,6,28,0,0,0,0,8.1,7.5,0,66.1
"1460","2016-06-29",687,2,82,561,33,5,4,2016,6,29,0,0,0,0,7.5,7.2,0,67.2
"1461","2016-06-30",761,2,86,628,33,9,3,2016,6,30,0,0,0,0,6.4,5.9,0,68.9
"1462","2016-07-01",752,0,102,612,32,5,1,2016,7,1,1,0,0,0,8.7,7.8,0,66.9
"1463","2016-07-02",570,4,82,449,22,10,3,2016,7,2,1,0,0,0,11.8,7.2,0.76,69.4
"1464","2016-07-03",448,2,83,322,29,11,1,2016,7,3,0,0,0,0,9.6,10,0,67.2
"1465","2016-07-04",488,0,98,348,28,9,5,2016,7,4,0,0,0,0,11.7,9.9,0,68.4
"1466","2016-07-05",663,1,95,514,37,11,5,2016,7,5,1,0,0,0,9.2,6.2,0.62,67.1
"1467","2016-07-06",680,2,88,549,35,6,0,2016,7,6,0,0,0,0,6.5,8.6,1.5,71.8
"1468","2016-07-07",603,2,87,482,26,6,0,2016,7,7,0,0,0,0,5.9,4.1,0,68.7
"1469","2016-07-08",612,0,86,492,29,4,1,2016,7,8,1,0,0,0,10,3.2,0.32,65.7
"1470","2016-07-09",498,0,86,378,30,3,1,2016,7,9,0,0,0,0,10.8,6.5,0.62,61.7
"1471","2016-07-10",508,2,80,378,37,8,3,2016,7,10,1,0,0,0,7.7,6.8,0.1,63
"1472","2016-07-11",618,1,87,496,28,6,0,2016,7,11,0,0,0,0,4.9,9.9,0.01,63.1
"1473","2016-07-12",662,0,94,533,26,9,0,2016,7,12,0,0,0,0,7.3,10,0,66.7
"1474","2016-07-13",607,2,74,493,32,6,0,2016,7,13,0,0,0,0,9.2,10,0,67.2
"1475","2016-07-14",741,1,96,605,35,4,0,2016,7,14,1,0,0,0,10.9,9.3,0,69.1
"1476","2016-07-15",798,1,93,645,43,11,5,2016,7,15,0,0,0,0,9.6,5.2,0,70.7
"1477","2016-07-16",623,2,90,487,32,9,3,2016,7,16,0,0,0,0,6.4,7,0,73.5
"1478","2016-07-17",574,1,92,430,36,12,3,2016,7,17,0,0,0,0,6.6,4.1,0,70.6
"1479","2016-07-18",725,1,116,562,35,8,3,2016,7,18,1,0,0,0,10.1,4.1,0,71.1
"1480","2016-07-19",699,2,101,545,41,7,3,2016,7,19,0,0,0,0,10.1,8.3,0,73.8
"1481","2016-07-20",698,0,95,552,41,8,2,2016,7,20,0,0,0,0,6.9,10,0,68.3
"1482","2016-07-21",731,1,111,579,32,7,1,2016,7,21,0,0,0,0,7.4,10,0,70.4
"1483","2016-07-22",769,4,94,622,36,9,4,2016,7,22,0,0,0,0,13.5,9,0,72.4
"1484","2016-07-23",650,2,93,494,52,9,0,2016,7,23,1,0,0,0,12,7.3,1.03,74.3
"1485","2016-07-24",566,3,61,449,41,8,4,2016,7,24,0,0,0,0,8.7,10,0,73.2
"1486","2016-07-25",698,1,105,553,31,5,3,2016,7,25,0,0,0,0,8.7,9.9,0,71.5
"1487","2016-07-26",688,2,79,566,32,6,3,2016,7,26,0,0,0,0,12.1,9,0,75.3
"1488","2016-07-27",690,3,97,555,29,5,1,2016,7,27,0,0,0,0,7,10,0,75.4
"1489","2016-07-28",709,3,95,560,45,5,1,2016,7,28,0,0,0,0,7.2,9.7,0,72.2
"1490","2016-07-29",774,1,99,635,34,4,1,2016,7,29,1,0,0,1,5.8,6,0,70.8
"1491","2016-07-30",599,0,87,457,44,9,2,2016,7,30,0,0,0,0,5.3,9,0.81,70.8
"1492","2016-07-31",529,2,93,388,33,7,6,2016,7,31,0,0,0,0,6.8,6.7,0,67.5
"1493","2016-08-01",569,5,83,443,34,3,1,2016,8,1,1,0,0,0,9.2,9.3,0.55,68.2
"1494","2016-08-02",602,0,91,477,24,8,2,2016,8,2,1,0,0,0,8.4,9.7,0.11,66.9
"1495","2016-08-03",687,0,111,542,27,4,3,2016,8,3,0,0,0,0,7.7,10,0,67.4
"1496","2016-08-04",715,1,82,593,31,7,1,2016,8,4,0,0,0,0,4.6,10,0,64.2
"1497","2016-08-05",700,2,86,566,37,7,2,2016,8,5,0,0,0,0,5,9.3,0,65.3
"1498","2016-08-06",578,0,86,449,35,5,3,2016,8,6,0,0,0,0,10.7,9.8,0,71.3
"1499","2016-08-07",540,1,75,422,32,9,1,2016,8,7,0,0,0,0,9.9,8.1,0,74.2
"1500","2016-08-08",632,3,94,498,32,2,3,2016,8,8,0,0,0,0,6.3,10,0,71.3
"1501","2016-08-09",650,6,72,519,41,8,4,2016,8,9,0,0,0,0,6.6,10,0,71.5
"1502","2016-08-10",618,1,87,487,34,8,1,2016,8,10,1,0,0,0,8.6,9.9,0,70.6
